ID,Reference,Data source,Longitude,Latitude,Elevation,MAT,MAP,PET,Climate,Ecosystem type,Methods,Site,MurA,GlcN,SOC,TN,TP,C/N,MBC,MBN,MBC/N,pH,Sand,Silt,Clay
962,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",6.00,271.00,8.60,1.5,0.5,5.733333333,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
963,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",7.00,351.00,4.90,1.5,0.5,3.266666667,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
964,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",29.00,851.00,9.00,1.5,0.5,6,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
965,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",10.00,393.00,2.50,1.5,0.5,1.666666667,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
966,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",94.00,2344.00,27.20,1.5,0.5,18.13333333,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
967,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",10.00,291.00,8.60,1.5,0.5,5.733333333,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
968,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",9.00,324.00,4.90,1.5,0.5,3.266666667,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
969,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",38.00,1065.00,9.00,1.5,0.5,6,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
970,124,A2,10.27,49.52,390.00,10.80,570.00,858,C,forest,GC,"Ebrach, Germany",10.00,341.00,2.50,1.5,0.5,1.666666667,197.59 ,75.88 ,2.60 ,3.90,80.00,13.00,7.00
971,125,A2,11.41,49.53,490.00,8.30,587.00,836,D,forest,GC,"NE-Bavaria, Germany",,,15.00,0.30,0.8,50.00,396.94 ,59.86 ,6.63 ,6.8,35,42,2.00
972,125,A2,11.41,49.53,490.00,8.30,587.00,836,D,forest,GC,"NE-Bavaria, Germany",,,10.00,0.10,0.8,100.00,396.94 ,59.86 ,6.63 ,6.8,35,42,2.00
973,125,A2,11.23,49.44,520.00,8.20,956.00,837,D,forest,GC,"NE-Bavaria, Germany",,,112.00,8.40,0.7,13.33,324.66 ,63.02 ,5.15 ,6.6,31,13,23.00
974,125,A2,11.23,49.44,520.00,8.20,956.00,837,D,forest,GC,"NE-Bavaria, Germany",,,11.00,0.90,0.7,12.22,324.66 ,63.02 ,5.15 ,6.6,31,13,7.00
975,126,A2,133.31,47.35,54.00,1.90,600.00,900,D,Grassland,GC,"Sanjiang, Chi",131.00,1889.00,37.83,3.59,0.7,10.50,384.90 ,51.71 ,7.44 ,5.50,51,27,22
976,126,A2,133.31,47.35,54.00,1.90,600.00,900,D,Cropland,GC,"Sanjiang, Chi",97.00,1398.00,26.11,2.33,0.7,11.20,384.90 ,51.71 ,7.44 ,5.19,51,27,22
977,126,A2,133.31,47.35,54.00,1.90,600.00,900,D,Cropland,GC,"Sanjiang, Chi",92.00,1318.00,25.75,2.31,0.7,11.10,384.90 ,51.71 ,7.44 ,5.09,51,27,22
978,126,A2,133.31,47.35,54.00,1.90,600.00,900,D,Cropland,GC,"Sanjiang, Chi",83.00,1199.00,25.49,2.22,0.7,11.70,384.90 ,51.71 ,7.44 ,5.19,51,27,22
979,126,A2,133.31,47.35,54.00,1.90,600.00,900,D,Cropland,GC,"Sanjiang, Chi",118.00,1697.00,34.72,3.50,0.7,9.90,384.90 ,51.71 ,7.44 ,5.44,51,27,22
980,126,A2,133.31,47.35,54.00,1.90,600.00,900,D,Cropland,GC,"Sanjiang, Chi",134.00,1920.00,36.23,3.59,0.7,10.10,384.90 ,51.71 ,7.44 ,5.43,51,27,22
981,127,A2,101.19,37.36,3215.00,-1.20,489.00,743,D,Grassland,GC,"Haibei, Chi",319.00,3011.00,70.90,5.70,0.9,12.60,627.00,61.20,10.25 ,8.01,35.50,6.20,58.40
982,127,A2,101.19,37.36,3215.00,-1.20,489.00,743,D,Grassland,GC,"Haibei, Chi",201.00,491.00,17.60,1.70,0.9,10.40,135.00,12.70,10.63 ,8.01,6.50,21.70,71.80
983,128,A2,-88.18,46.13,422.00,18.00,578.00,895,D,forest,GC,"Ottawa tiol Forest, USA",97.00,610.00,31.03,2.31,0.5,13.46,513.26 ,63.00 ,8.15 ,6.1,20,68,8
984,128,A2,-88.18,46.13,422.00,18.00,578.00,895,D,forest,GC,"Ottawa tiol Forest, USA",63.00,557.00,27.96,1.89,0.5,14.70,513.26 ,63.00 ,8.15 ,6.1,20,68,8
985,128,A2,-88.18,46.13,422.00,18.00,578.00,895,D,forest,GC,"Ottawa tiol Forest, USA",40.00,498.00,29.14,1.75,0.5,16.71,513.26 ,63.00 ,8.15 ,6.1,20,68,8
986,129,A2,10.25,52.25,90.00,10.30,621.00,842,D,forest,LC,"Lower Saxony, Germany",210.00,2730.00,59.90,4.30,0.5,13.93,610.00,85.99 ,7.09 ,3.90,8.00,77.00,15.00
987,129,A2,10.25,52.25,90.00,10.30,621.00,842,D,forest,LC,"Lower Saxony, Germany",140.00,2640.00,58.00,2.40,0.5,24.17,520.00,85.99 ,6.05 ,3.90,55.00,39.00,6.00
988,129,A2,10.25,52.25,90.00,10.30,621.00,842,D,Cropland,LC,"Lower Saxony, Germany",140.00,1180.00,18.60,1.80,0.5,10.33,450.00,85.99 ,5.23 ,7.00,10.00,55.00,35.00
989,129,A2,10.25,52.25,90.00,10.30,621.00,842,D,Cropland,LC,"Lower Saxony, Germany",120.00,1190.00,15.10,1.40,0.5,10.79,360.00,85.99 ,4.19 ,7.30,10.00,56.00,34.00
990,129,A2,10.25,52.25,90.00,10.30,621.00,842,D,Cropland,LC,"Lower Saxony, Germany",110.00,1400.00,14.00,1.20,0.5,11.67,200.00,85.99 ,2.33 ,7.80,16.00,66.00,18.00
991,129,A2,10.25,52.25,90.00,10.30,621.00,842,D,Cropland,LC,"Lower Saxony, Germany",67.00,980.00,7.80,0.70,0.5,11.14,180.00,85.99 ,2.09 ,7.40,84.00,8.00,8.00
992,130,A2,127.9333333,45.00,216,4.10,556.00,1036,D,Cropland,GC,"Mid-temperate paddy soils, Chi",38.00,783.00,27.60,2.11,0.7,13.08,324.92 ,51.22 ,6.34 ,6.91,25.20,66.90,7.90
993,130,A2,117.57,34.86,68,14.90,694.00,1430,D,Cropland,GC,"Warm-temperate paddy soils, Chi",18.00,339.00,14.10,1.26,0.3,11.19,176.90 ,71.69 ,2.47 ,7.32,23.70,67.90,8.40
994,130,A2,113.85,27.62,101,18.30,1496.00,1217,C,Cropland,GC,"Subtropic paddy soils, Chi",57.00,711.00,27.30,2.89,0.3,9.45,201.00 ,88.63 ,2.27 ,5.27,23.90,69.40,6.70
995,130,A2,115.00,14.00,1011,24.20,1955.00,1485,A,Cropland,GC,"Tropic paddy soils, Chi",59.00,673.00,25.70,2.21,0.3,11.63,255.98 ,60.95 ,4.20 ,5.27,22.50,70.10,7.40
996,131,A2,117.36,26.19,315.00,19.10,1750.00,1342,C,forest,GC,"Sanming, Chi",98.00,1442.00,51.80,2.75,0.3,18.80,124.17 ,50.72 ,2.45 ,4.08,16.40,37.30,46.30
997,131,A2,117.36,26.19,315.00,19.10,1750.00,1342,C,forest,GC,"Sanming, Chi",58.00,898.00,30.00,1.91,0.3,15.60,124.17 ,50.72 ,2.45 ,4.44,15.20,34.90,50.00
998,131,A2,117.36,26.19,301.00,19.10,1750.00,1342,C,forest,GC,"Sanming, Chi",52.00,581.00,18.60,1.13,0.3,16.50,124.17 ,50.72 ,2.45 ,4.47,11.10,39.00,50.00
999,131,A2,117.36,26.19,303.00,19.10,1750.00,1342,C,forest,GC,"Sanming, Chi",61.00,712.00,20.90,1.29,0.3,16.20,124.17 ,50.72 ,2.45 ,4.52,12.30,37.50,50.30
1000,131,A2,117.36,26.19,315.00,19.10,1750.00,1342,C,forest,GC,"Sanming, Chi",85.00,671.00,27.00,1.47,0.3,18.30,124.17 ,50.72 ,2.45 ,4.10,16.30,40.60,43.10
1001,131,A2,117.36,26.19,315.00,19.10,1750.00,1342,C,forest,GC,"Sanming, Chi",42.00,298.00,12.70,1.06,0.3,12.00,124.17 ,50.72 ,2.45 ,4.28,17.50,36.60,45.80
1002,131,A2,117.36,26.19,301.00,19.10,1750.00,1342,C,forest,GC,"Sanming, Chi",35.00,262.00,10.70,0.75,0.3,14.30,124.17 ,50.72 ,2.45 ,4.39,13.30,40.80,45.80
1003,131,A2,117.36,26.19,303.00,19.10,1750.00,1342,C,forest,GC,"Sanming, Chi",44.00,309.00,11.70,0.86,0.3,13.70,124.17 ,50.72 ,2.45 ,4.35,16.60,41.10,42.40
1004,132,A2,124.48,43.30,65.00,5.60,595.00,1195,D,Cropland,GC,"Gongzhuling, Jilin, Chi",45.00,710.00,17.40,1.65,0.9,10.55,212.67 ,80.03 ,2.66 ,6.30,23.00,50.00,27.00
1005,132,A2,124.48,43.30,65.00,5.60,595.00,1195,D,Cropland,GC,"Gongzhuling, Jilin, Chi",45.00,712.00,17.40,1.65,0.9,10.55,212.67 ,80.03 ,2.66 ,6.30,23.00,50.00,27.00
1006,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",47.00,504.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1007,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",52.00,552.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1008,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",53.00,565.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1009,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",55.00,578.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1010,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",53.00,611.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1011,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",55.00,594.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1012,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",52.00,614.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1013,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",54.00,637.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1014,133,A2,123.24,41.31,55.00,7.50,700.00,1213,D,Cropland,GC,"Shenyang, Chi",51.00,645.00,10.50,1.7,0.9,6.176470588,326.87,76.81 ,4.26 ,5.38,13.00,66.37,20.67
1015,134,A2,128.17,42.26,600.00,2.60,708.00,887,D,forest,GC,"Changbai Mountains, Chi",50.00,372.00,89.20,7.47,1.2,11.90,243.31 ,47.02 ,5.17 ,5.86,32.20,56.70,11.10
1016,134,A2,118.09,27.03,381.00,18.70,1664.00,1327,C,forest,GC,"Wanmulin, Chi",42.00,107.00,46.30,3.01,0.5,15.40,178.51 ,51.21 ,3.49 ,4.13,55.20,31.40,13.40
1017,134,A2,112.27,34.49,441.00,12.20,528.00,1434,C,Cropland,GC,"Luoyang, Chi",5.00,9.00,19.00,1.35,0.7,14.40,180.36 ,67.22 ,2.68 ,8.24,41.70,48.00,10.30
1018,135,A2,122.23,41.32,5.00,7.60,629.00,1321,D,Cropland,GC,"CAS Institute of Applied Ecology, Chi",72.00,461.00,6.67,1.22,0.6,5.47,134.54 ,88.20 ,1.53 ,6.50,54,27,19
1019,136,A2,124.40,43.36,65.00,5.60,595.00,1203,D,Cropland,GC,"Gongzhuling, Jilin, Chi",43.00,708.00,12.51,1.52,0.9,8.23,212.67,10.65,19.97 ,7.0,50,29,21
1020,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",100.00,942.00,24.00,2.40,1.0,10.10,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1021,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",116.00,1002.00,23.50,2.30,1.0,10.10,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1022,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",120.00,1066.00,23.80,2.40,1.0,10.10,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1023,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",124.00,1097.00,24.50,2.40,1.0,10.00,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1024,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",100.00,936.00,20.50,2.00,1.0,10.60,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1025,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",110.00,953.00,22.00,2.00,1.0,10.80,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1026,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",100.00,883.00,19.80,2.10,1.0,9.40,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1027,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",120.00,987.00,24.10,2.40,1.0,9.90,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1028,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",130.00,1097.00,23.80,2.40,1.0,9.90,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1029,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",107.00,997.00,23.20,2.30,1.0,10.20,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1030,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",117.00,993.00,22.20,2.10,1.0,10.50,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1031,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",126.00,1167.00,28.00,2.70,1.0,10.40,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1032,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",110.00,946.00,22.10,2.20,1.0,10.10,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1033,137,A2,-82.44,42.13,188.00,8.90,832.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",120.00,1044.00,22.70,2.00,1.0,11.20,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1034,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",161.00,958.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1035,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",142.00,1080.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1036,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",203.00,1430.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1037,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",133.00,1001.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1038,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",133.00,918.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1039,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",107.00,1020.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1040,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",189.00,952.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1041,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",139.00,1373.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1042,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",256.00,1825.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1043,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",152.00,1008.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1044,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",124.00,1262.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1045,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",137.00,1020.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1046,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",98.00,1181.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1047,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",269.00,2172.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1048,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",134.00,1002.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1049,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",90.00,1113.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1050,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",279.00,2308.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1051,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",169.00,971.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1052,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",154.00,1014.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1053,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",163.00,1113.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1054,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",124.00,989.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1055,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",131.00,958.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1056,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",89.00,964.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1057,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",105.00,865.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1058,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",233.00,1150.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1059,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",85.00,989.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1060,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",99.00,890.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1061,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",241.00,1255.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1062,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",149.00,1039.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1063,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",136.00,940.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1064,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",109.00,1076.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1065,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",113.00,952.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1066,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",104.00,890.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1067,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",85.00,896.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1068,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",82.00,933.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1069,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",204.00,1200.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1070,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",89.00,927.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1071,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",81.00,915.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1072,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",224.00,1206.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1073,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",131.00,885.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1074,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",140.00,1373.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1075,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",119.00,939.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1076,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",124.00,1261.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1077,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",109.00,943.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1078,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",99.00,1181.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
1079,137,A2,-82.44,42.13,188.00,8.90,831.00,1080,D,Cropland,GC,"Hon. Eugene F. Whelan, Ontario, Cada",106.00,925.00,23.16,0.1,1.0,231.60 ,206.31 ,78.77 ,2.62 ,5.4,28.00,35.00,37.00
